query,target,method,time
fragmz,369.3511657714844,DuckDB,0.022870400000101654
fragmz,369.3511657714844,Parquet,0.015859699999964505
fragmz,184.07313537597656,pyteomics,15.3714587999998
fragmz,184.07313537597656,pyopenms,4.305862400000024
fragmz,184.07313537597656,pymzml,6.465927900000224
fragmz,184.07313537597656,mzMLb,13.808224999999766
fragmz,184.07313537597656,mzDB,4.995043200000055
fragmz,184.07313537597656,MZA,24.10908530000006
fragmz,184.07313537597656,SQLite,0.03313350000007631
fragmz,184.07313537597656,DuckDB,0.02643579999994472
fragmz,184.07313537597656,Parquet,0.016476700000112032
fragmz,577.517822265625,pyteomics,15.6075479000001
fragmz,577.517822265625,pyopenms,4.100772400000096
fragmz,577.517822265625,pymzml,6.282732500000293
fragmz,577.517822265625,mzMLb,13.91122069999983
fragmz,577.517822265625,mzDB,4.9844302000001335
fragmz,577.517822265625,MZA,24.08661230000007
fragmz,577.517822265625,SQLite,0.030209999999897263
fragmz,577.517822265625,DuckDB,0.023113800000373885
fragmz,577.517822265625,Parquet,0.015840900000057445
fragmz,71.08544158935547,pyteomics,15.487602599999718
fragmz,71.08544158935547,pyopenms,4.644477199999983
fragmz,71.08544158935547,pymzml,6.802063399999952
fragmz,71.08544158935547,mzMLb,13.762486600000102
fragmz,71.08544158935547,mzDB,5.000895600000149
fragmz,71.08544158935547,MZA,24.225096600000143
fragmz,71.08544158935547,SQLite,0.039750200000071345
fragmz,71.08544158935547,DuckDB,0.02591240000037942
fragmz,71.08544158935547,Parquet,0.017060399999991205
fragmz,355.0691833496094,pyteomics,15.347285800000009
fragmz,355.0691833496094,pyopenms,4.140853200000038
fragmz,355.0691833496094,pymzml,6.533977500000219
fragmz,355.0691833496094,mzMLb,13.818815799999811
fragmz,355.0691833496094,mzDB,5.23375199999964
fragmz,355.0691833496094,MZA,24.1041009999999
fragmz,355.0691833496094,SQLite,0.030241299999943294
fragmz,355.0691833496094,DuckDB,0.026346300000113843
fragmz,355.0691833496094,Parquet,0.017371100000218576
fragmz,370.3542175292969,pyteomics,15.5927700000002
fragmz,370.3542175292969,pyopenms,4.114448599999832
fragmz,370.3542175292969,pymzml,6.702073500000097
fragmz,370.3542175292969,mzMLb,14.197416200000134
fragmz,370.3542175292969,mzDB,5.225386000000071
fragmz,370.3542175292969,MZA,23.64016619999984
fragmz,370.3542175292969,SQLite,0.029599499999676482
fragmz,370.3542175292969,DuckDB,0.021532100000058563
fragmz,370.3542175292969,Parquet,0.015873999999712396
fragmz,143.01585388183594,pyteomics,15.548612800000228
fragmz,143.01585388183594,pyopenms,4.206426000000192
fragmz,143.01585388183594,pymzml,6.649928199999977
fragmz,143.01585388183594,mzMLb,14.317473099999916
fragmz,143.01585388183594,mzDB,5.001630900000237
fragmz,143.01585388183594,MZA,24.037362099999427
fragmz,143.01585388183594,SQLite,0.031397600000673265
fragmz,143.01585388183594,DuckDB,0.025032699999428587
fragmz,143.01585388183594,Parquet,0.016235799999776646
fragmz,167.03355407714844,pyteomics,15.619448500000544
fragmz,167.03355407714844,pyopenms,4.092093400000522
fragmz,167.03355407714844,pymzml,6.248643200000515
fragmz,167.03355407714844,mzMLb,13.817063100000269
fragmz,167.03355407714844,mzDB,4.976591199999348
fragmz,167.03355407714844,MZA,24.173854099999517
fragmz,167.03355407714844,SQLite,0.03025660000002972
fragmz,167.03355407714844,DuckDB,0.025099800000134564
fragmz,167.03355407714844,Parquet,0.015734900000097696
fragmz,359.0275573730469,pyteomics,15.630528200000299
fragmz,359.0275573730469,pyopenms,4.206813800000418
fragmz,359.0275573730469,pymzml,6.585530999999719
fragmz,359.0275573730469,mzMLb,13.72243299999991
fragmz,359.0275573730469,mzDB,4.935147199999847
fragmz,359.0275573730469,MZA,23.73689000000013
fragmz,359.0275573730469,SQLite,0.031173600000329316
fragmz,359.0275573730469,DuckDB,0.03329429999939748
fragmz,359.0275573730469,Parquet,0.021218200000475917
